"date","state","mask"
2020-04-10,"KS",0.302
2020-04-11,"KS",0.3102
2020-04-12,"KS",0.3182
2020-04-13,"KS",0.326
2020-04-14,"KS",0.3335
2020-04-15,"KS",0.3408
2020-04-16,"KS",0.3478
2020-04-17,"KS",0.3547
2020-04-18,"KS",0.3614
2020-04-19,"KS",0.3679
2020-04-20,"KS",0.3743
2020-04-21,"KS",0.3804
2020-04-22,"KS",0.3864
2020-04-23,"KS",0.3921
2020-04-24,"KS",0.3972
2020-04-25,"KS",0.4014
2020-04-26,"KS",0.4047
2020-04-27,"KS",0.407
2020-04-28,"KS",0.4081
2020-04-29,"KS",0.408
2020-04-30,"KS",0.4067
2020-05-01,"KS",0.4045
2020-05-02,"KS",0.4015
2020-05-03,"KS",0.3978
2020-05-04,"KS",0.3936
2020-05-05,"KS",0.389
2020-05-06,"KS",0.3842
2020-05-07,"KS",0.3792
2020-05-08,"KS",0.3738
2020-05-09,"KS",0.3681
2020-05-10,"KS",0.3622
2020-05-11,"KS",0.3562
2020-05-12,"KS",0.3501
2020-05-13,"KS",0.3439
2020-05-14,"KS",0.3378
2020-05-15,"KS",0.3321
2020-05-16,"KS",0.3269
2020-05-17,"KS",0.3224
2020-05-18,"KS",0.3188
2020-05-19,"KS",0.3163
2020-05-20,"KS",0.3152
2020-05-21,"KS",0.3153
2020-05-22,"KS",0.3165
2020-05-23,"KS",0.3186
2020-05-24,"KS",0.3217
2020-05-25,"KS",0.3256
2020-05-26,"KS",0.3301
2020-05-27,"KS",0.3351
2020-05-28,"KS",0.3406
2020-05-29,"KS",0.3464
2020-05-30,"KS",0.3524
2020-05-31,"KS",0.3585
2020-06-01,"KS",0.3648
2020-06-02,"KS",0.3713
2020-06-03,"KS",0.378
2020-06-04,"KS",0.3849
2020-06-05,"KS",0.3918
2020-06-06,"KS",0.3988
2020-06-07,"KS",0.4056
2020-06-08,"KS",0.4121
2020-06-09,"KS",0.4181
2020-06-10,"KS",0.4235
2020-06-11,"KS",0.4282
2020-06-12,"KS",0.4321
2020-06-13,"KS",0.4353
2020-06-14,"KS",0.4378
2020-06-15,"KS",0.4397
2020-06-16,"KS",0.4412
2020-06-17,"KS",0.4424
2020-06-18,"KS",0.4435
2020-06-19,"KS",0.4447
2020-06-20,"KS",0.4462
2020-06-21,"KS",0.448
2020-06-22,"KS",0.4503
2020-06-23,"KS",0.453
2020-06-24,"KS",0.4562
2020-06-25,"KS",0.4598
2020-06-26,"KS",0.4636
2020-06-27,"KS",0.4675
2020-06-28,"KS",0.4713
2020-06-29,"KS",0.4749
2020-06-30,"KS",0.478
2020-07-01,"KS",0.4805
2020-07-02,"KS",0.4824
2020-07-03,"KS",0.4836
2020-07-04,"KS",0.4841
2020-07-05,"KS",0.484
2020-07-06,"KS",0.4837
2020-07-07,"KS",0.4832
2020-07-08,"KS",0.4829
2020-07-09,"KS",0.4831
2020-07-10,"KS",0.4839
2020-07-11,"KS",0.4857
2020-07-12,"KS",0.4884
2020-07-13,"KS",0.4923
2020-07-14,"KS",0.4973
2020-07-15,"KS",0.5035
2020-07-16,"KS",0.5106
2020-07-17,"KS",0.5183
2020-07-18,"KS",0.5262
2020-07-19,"KS",0.534
2020-07-20,"KS",0.5415
2020-07-21,"KS",0.5482
2020-07-22,"KS",0.5539
2020-07-23,"KS",0.5585
2020-07-24,"KS",0.5621
2020-07-25,"KS",0.5646
2020-07-26,"KS",0.5659
2020-07-27,"KS",0.5662
2020-07-28,"KS",0.5655
2020-07-29,"KS",0.564
2020-07-30,"KS",0.5616
2020-07-31,"KS",0.5584
2020-08-01,"KS",0.5544
2020-08-02,"KS",0.5497
2020-08-03,"KS",0.5442
2020-08-04,"KS",0.5379
2020-08-05,"KS",0.5306
2020-08-06,"KS",0.5227
2020-08-07,"KS",0.5141
2020-08-08,"KS",0.5052
2020-08-09,"KS",0.4961
2020-08-10,"KS",0.4873
2020-08-11,"KS",0.4789
2020-08-12,"KS",0.4713
2020-08-13,"KS",0.4645
2020-08-14,"KS",0.4588
2020-08-15,"KS",0.4543
2020-08-16,"KS",0.4509
2020-08-17,"KS",0.4489
2020-08-18,"KS",0.4481
2020-08-19,"KS",0.4488
2020-08-20,"KS",0.4506
2020-08-21,"KS",0.4534
2020-08-22,"KS",0.457
2020-08-23,"KS",0.4613
2020-08-24,"KS",0.4662
2020-08-25,"KS",0.4716
2020-08-26,"KS",0.4773
2020-08-27,"KS",0.4833
2020-08-28,"KS",0.4894
2020-08-29,"KS",0.4956
2020-08-30,"KS",0.5019
2020-08-31,"KS",0.5082
2020-09-01,"KS",0.5144
2020-09-02,"KS",0.5204
2020-09-03,"KS",0.5263
2020-09-04,"KS",0.5323
2020-09-05,"KS",0.5379
2020-09-06,"KS",0.5432
2020-09-07,"KS",0.5484
2020-09-08,"KS",0.5537
2020-09-09,"KS",0.5585
2020-09-10,"KS",0.5627
2020-09-11,"KS",0.5661
2020-09-12,"KS",0.5694
2020-09-13,"KS",0.5727
2020-09-14,"KS",0.5759
2020-09-15,"KS",0.578
2020-09-16,"KS",0.5803
2020-09-17,"KS",0.5825
2020-09-18,"KS",0.5843
2020-09-19,"KS",0.5849
2020-09-20,"KS",0.5856
2020-09-21,"KS",0.5862
2020-09-22,"KS",0.5874
2020-09-23,"KS",0.5883
2020-09-24,"KS",0.5886
2020-09-25,"KS",0.5882
2020-09-26,"KS",0.5882
2020-09-27,"KS",0.5881
2020-09-28,"KS",0.5876
2020-09-29,"KS",0.5868
2020-09-30,"KS",0.5868
2020-10-01,"KS",0.5867
2020-10-02,"KS",0.587
2020-10-03,"KS",0.5864
2020-10-04,"KS",0.5858
2020-10-05,"KS",0.5847
2020-10-06,"KS",0.5846
2020-10-07,"KS",0.5842
2020-10-08,"KS",0.5837
2020-10-09,"KS",0.5837
2020-10-10,"KS",0.5842
2020-10-11,"KS",0.5841
2020-10-12,"KS",0.5843
2020-10-13,"KS",0.5844
2020-10-14,"KS",0.5852
2020-10-15,"KS",0.5862
2020-10-16,"KS",0.5885
2020-10-17,"KS",0.5904
2020-10-18,"KS",0.5933
2020-10-19,"KS",0.5965
2020-10-20,"KS",0.5998
2020-10-21,"KS",0.6033
2020-10-22,"KS",0.6068
2020-10-23,"KS",0.6096
2020-10-24,"KS",0.6122
2020-10-25,"KS",0.6141
2020-10-26,"KS",0.6163
2020-10-27,"KS",0.6172
2020-10-28,"KS",0.6185
2020-10-29,"KS",0.6183
2020-10-30,"KS",0.6173
2020-10-31,"KS",0.6161
2020-11-01,"KS",0.6149
2020-11-02,"KS",0.6146
2020-11-03,"KS",0.6153
2020-11-04,"KS",0.6164
2020-11-05,"KS",0.6177
2020-11-06,"KS",0.6191
2020-11-07,"KS",0.6214
2020-11-08,"KS",0.6232
2020-11-09,"KS",0.6263
2020-11-10,"KS",0.6304
2020-11-11,"KS",0.635
2020-11-12,"KS",0.64
2020-11-13,"KS",0.6444
2020-11-14,"KS",0.6484
2020-11-15,"KS",0.6526
2020-11-16,"KS",0.6571
2020-11-17,"KS",0.6612
2020-11-18,"KS",0.6657
2020-11-19,"KS",0.6705
2020-11-20,"KS",0.6749
2020-11-21,"KS",0.6786
2020-11-22,"KS",0.6824
2020-11-23,"KS",0.6853
2020-11-24,"KS",0.6875
2020-11-25,"KS",0.6899
2020-11-26,"KS",0.6919
2020-11-27,"KS",0.6932
2020-11-28,"KS",0.6943
2020-11-29,"KS",0.6946
2020-11-30,"KS",0.6945
2020-12-01,"KS",0.6945
2020-12-02,"KS",0.6946
2020-12-03,"KS",0.6938
2020-12-04,"KS",0.6933
2020-12-05,"KS",0.6932
2020-12-06,"KS",0.6925
2020-12-07,"KS",0.6918
2020-12-08,"KS",0.6917
2020-12-09,"KS",0.6921
2020-12-10,"KS",0.6928
2020-12-11,"KS",0.6936
2020-12-12,"KS",0.6939
2020-12-13,"KS",0.6942
2020-12-14,"KS",0.695
2020-12-15,"KS",0.6958
2020-12-16,"KS",0.6967
2020-12-17,"KS",0.6976
2020-12-18,"KS",0.6987
2020-12-19,"KS",0.6995
2020-12-20,"KS",0.7002
2020-12-21,"KS",0.7007
2020-12-22,"KS",0.701
2020-12-23,"KS",0.7017
2020-12-24,"KS",0.7023
2020-12-25,"KS",0.7025
2020-12-26,"KS",0.703
2020-12-27,"KS",0.7033
2020-12-28,"KS",0.7041
2020-12-29,"KS",0.7044
2020-12-30,"KS",0.7056
2020-12-31,"KS",0.7063
2020-02-04,"KY",0
2020-02-05,"KY",0
2020-02-06,"KY",0
2020-02-07,"KY",0
2020-02-08,"KY",0
2020-02-09,"KY",0
2020-02-10,"KY",0
2020-02-11,"KY",0
2020-02-12,"KY",0
2020-02-13,"KY",0
2020-02-14,"KY",0
2020-02-15,"KY",0
2020-02-16,"KY",0
2020-02-17,"KY",0
2020-02-18,"KY",0
2020-02-19,"KY",0
2020-02-20,"KY",0
2020-02-21,"KY",0
2020-02-22,"KY",0
2020-02-23,"KY",0
2020-02-24,"KY",0
2020-02-25,"KY",0
2020-02-26,"KY",0
2020-02-27,"KY",0
2020-02-28,"KY",0
2020-02-29,"KY",0
2020-03-01,"KY",0
2020-03-02,"KY",0
2020-03-03,"KY",1e-04
2020-03-04,"KY",1e-04
2020-03-05,"KY",2e-04
2020-03-06,"KY",4e-04
2020-03-07,"KY",8e-04
2020-03-08,"KY",0.0016
2020-03-09,"KY",0.0031
2020-03-10,"KY",0.0057
2020-03-11,"KY",0.0101
2020-03-12,"KY",0.0169
2020-03-13,"KY",0.0263
2020-03-14,"KY",0.0387
2020-03-15,"KY",0.0531
2020-03-16,"KY",0.0683
2020-03-17,"KY",0.082
2020-03-18,"KY",0.0918
2020-03-19,"KY",0.1013
2020-03-20,"KY",0.1105
2020-03-21,"KY",0.1197
2020-03-22,"KY",0.1288
2020-03-23,"KY",0.1378
2020-03-24,"KY",0.1468
2020-03-25,"KY",0.1557
2020-03-26,"KY",0.1646
2020-03-27,"KY",0.1735
2020-03-28,"KY",0.1824
2020-03-29,"KY",0.1912
2020-03-30,"KY",0.2
2020-03-31,"KY",0.2088
2020-04-01,"KY",0.2175
2020-04-02,"KY",0.2263
2020-04-03,"KY",0.235
2020-04-04,"KY",0.2438
2020-04-05,"KY",0.2525
2020-04-06,"KY",0.2612
2020-04-07,"KY",0.2699
2020-04-08,"KY",0.2786
2020-04-09,"KY",0.2871
2020-04-10,"KY",0.2955
2020-04-11,"KY",0.3036
2020-04-12,"KY",0.3114
2020-04-13,"KY",0.3189
2020-04-14,"KY",0.3261
2020-04-15,"KY",0.333
2020-04-16,"KY",0.3395
2020-04-17,"KY",0.3457
2020-04-18,"KY",0.3515
2020-04-19,"KY",0.3569
2020-04-20,"KY",0.362
2020-04-21,"KY",0.3667
2020-04-22,"KY",0.3711
2020-04-23,"KY",0.375
2020-04-24,"KY",0.3784
2020-04-25,"KY",0.381
2020-04-26,"KY",0.3829
2020-04-27,"KY",0.3843
2020-04-28,"KY",0.3852
2020-04-29,"KY",0.3857
2020-04-30,"KY",0.386
2020-05-01,"KY",0.3863
2020-05-02,"KY",0.3869
2020-05-03,"KY",0.388
2020-05-04,"KY",0.3896
2020-05-05,"KY",0.3919
2020-05-06,"KY",0.3951
2020-05-07,"KY",0.3989
2020-05-08,"KY",0.4032
2020-05-09,"KY",0.4078
2020-05-10,"KY",0.4123
2020-05-11,"KY",0.4167
2020-05-12,"KY",0.4207
2020-05-13,"KY",0.4239
2020-05-14,"KY",0.4265
2020-05-15,"KY",0.4285
2020-05-16,"KY",0.43
2020-05-17,"KY",0.431
2020-05-18,"KY",0.4319
2020-05-19,"KY",0.4327
2020-05-20,"KY",0.4338
2020-05-21,"KY",0.4352
2020-05-22,"KY",0.437
2020-05-23,"KY",0.4391
2020-05-24,"KY",0.4417
2020-05-25,"KY",0.4447
2020-05-26,"KY",0.4482
2020-05-27,"KY",0.452
2020-05-28,"KY",0.4564
2020-05-29,"KY",0.4613
2020-05-30,"KY",0.4668
2020-05-31,"KY",0.4729
2020-06-01,"KY",0.4797
2020-06-02,"KY",0.4872
2020-06-03,"KY",0.4955
2020-06-04,"KY",0.5045
2020-06-05,"KY",0.5138
2020-06-06,"KY",0.5233
2020-06-07,"KY",0.5328
2020-06-08,"KY",0.5421
2020-06-09,"KY",0.5508
2020-06-10,"KY",0.5588
2020-06-11,"KY",0.566
2020-06-12,"KY",0.5725
2020-06-13,"KY",0.5783
2020-06-14,"KY",0.5835
2020-06-15,"KY",0.5882
2020-06-16,"KY",0.5926
2020-06-17,"KY",0.5969
2020-06-18,"KY",0.6013
2020-06-19,"KY",0.6057
2020-06-20,"KY",0.6103
2020-06-21,"KY",0.615
2020-06-22,"KY",0.6199
2020-06-23,"KY",0.6248
2020-06-24,"KY",0.6296
2020-06-25,"KY",0.6342
2020-06-26,"KY",0.6388
2020-06-27,"KY",0.6431
2020-06-28,"KY",0.6472
2020-06-29,"KY",0.6512
2020-06-30,"KY",0.6551
2020-07-01,"KY",0.659
2020-07-02,"KY",0.663
2020-07-03,"KY",0.667
2020-07-04,"KY",0.6712
2020-07-05,"KY",0.6757
2020-07-06,"KY",0.6803
2020-07-07,"KY",0.6853
2020-07-08,"KY",0.6905
2020-07-09,"KY",0.6959
2020-07-10,"KY",0.7015
2020-07-11,"KY",0.7073
2020-07-12,"KY",0.713
2020-07-13,"KY",0.7184
2020-07-14,"KY",0.7234
2020-07-15,"KY",0.7276
2020-07-16,"KY",0.731
2020-07-17,"KY",0.7332
2020-07-18,"KY",0.7341
2020-07-19,"KY",0.7336
2020-07-20,"KY",0.7316
2020-07-21,"KY",0.7281
2020-07-22,"KY",0.723
2020-07-23,"KY",0.7165
2020-07-24,"KY",0.7091
2020-07-25,"KY",0.7008
2020-07-26,"KY",0.6921
2020-07-27,"KY",0.6833
2020-07-28,"KY",0.6747
2020-07-29,"KY",0.6664
2020-07-30,"KY",0.6587
2020-07-31,"KY",0.6517
2020-08-01,"KY",0.6454
2020-08-02,"KY",0.6401
2020-08-03,"KY",0.6358
2020-08-04,"KY",0.6326
2020-08-05,"KY",0.6306
2020-08-06,"KY",0.6298
2020-08-07,"KY",0.6301
2020-08-08,"KY",0.6315
2020-08-09,"KY",0.6339
2020-08-10,"KY",0.6369
2020-08-11,"KY",0.6406
2020-08-12,"KY",0.6445
2020-08-13,"KY",0.6485
2020-08-14,"KY",0.652
2020-08-15,"KY",0.6546
2020-08-16,"KY",0.656
2020-08-17,"KY",0.6561
2020-08-18,"KY",0.6547
2020-08-19,"KY",0.6516
2020-08-20,"KY",0.6471
2020-08-21,"KY",0.6416
2020-08-22,"KY",0.6354
2020-08-23,"KY",0.6288
2020-08-24,"KY",0.6223
2020-08-25,"KY",0.6163
2020-08-26,"KY",0.6112
2020-08-27,"KY",0.607
2020-08-28,"KY",0.6039
2020-08-29,"KY",0.6018
2020-08-30,"KY",0.601
2020-08-31,"KY",0.6014
2020-09-01,"KY",0.6025
2020-09-02,"KY",0.6043
2020-09-03,"KY",0.6066
2020-09-04,"KY",0.6094
2020-09-05,"KY",0.612
2020-09-06,"KY",0.6149
2020-09-07,"KY",0.6178
2020-09-08,"KY",0.6204
2020-09-09,"KY",0.6233
2020-09-10,"KY",0.6256
2020-09-11,"KY",0.6274
2020-09-12,"KY",0.6291
2020-09-13,"KY",0.6309
2020-09-14,"KY",0.6323
2020-09-15,"KY",0.6335
2020-09-16,"KY",0.6357
2020-09-17,"KY",0.6376
2020-09-18,"KY",0.639
2020-09-19,"KY",0.6409
2020-09-20,"KY",0.642
2020-09-21,"KY",0.6434
2020-09-22,"KY",0.6448
2020-09-23,"KY",0.6463
2020-09-24,"KY",0.6475
2020-09-25,"KY",0.6492
2020-09-26,"KY",0.6505
2020-09-27,"KY",0.6512
2020-09-28,"KY",0.6513
2020-09-29,"KY",0.6518
2020-09-30,"KY",0.652
2020-10-01,"KY",0.6523
2020-10-02,"KY",0.6525
2020-10-03,"KY",0.6528
2020-10-04,"KY",0.6526
2020-10-05,"KY",0.6524
2020-10-06,"KY",0.6514
2020-10-07,"KY",0.6506
2020-10-08,"KY",0.6495
2020-10-09,"KY",0.6481
2020-10-10,"KY",0.6468
2020-10-11,"KY",0.646
2020-10-12,"KY",0.6457
2020-10-13,"KY",0.6457
2020-10-14,"KY",0.6462
2020-10-15,"KY",0.6473
2020-10-16,"KY",0.6485
2020-10-17,"KY",0.6508
2020-10-18,"KY",0.6533
2020-10-19,"KY",0.6563
2020-10-20,"KY",0.66
2020-10-21,"KY",0.6635
2020-10-22,"KY",0.6664
2020-10-23,"KY",0.6689
2020-10-24,"KY",0.6719
2020-10-25,"KY",0.6733
2020-10-26,"KY",0.6737
2020-10-27,"KY",0.6746
2020-10-28,"KY",0.6748
2020-10-29,"KY",0.6745
2020-10-30,"KY",0.674
2020-10-31,"KY",0.6734
2020-11-01,"KY",0.6722
2020-11-02,"KY",0.671
2020-11-03,"KY",0.6702
2020-11-04,"KY",0.6682
2020-11-05,"KY",0.6684
2020-11-06,"KY",0.6705
2020-11-07,"KY",0.672
2020-11-08,"KY",0.673
2020-11-09,"KY",0.675
2020-11-10,"KY",0.6773
2020-11-11,"KY",0.6801
2020-11-12,"KY",0.6845
2020-11-13,"KY",0.6893
2020-11-14,"KY",0.694
2020-11-15,"KY",0.6995
2020-11-16,"KY",0.7038
2020-11-17,"KY",0.7067
2020-11-18,"KY",0.7102
2020-11-19,"KY",0.7141
2020-11-20,"KY",0.7177
2020-11-21,"KY",0.7217
2020-11-22,"KY",0.725
2020-11-23,"KY",0.7273
2020-11-24,"KY",0.7292
2020-11-25,"KY",0.7309
2020-11-26,"KY",0.7326
2020-11-27,"KY",0.7348
2020-11-28,"KY",0.7376
2020-11-29,"KY",0.7407
2020-11-30,"KY",0.7438
2020-12-01,"KY",0.7463
2020-12-02,"KY",0.7479
2020-12-03,"KY",0.7497
2020-12-04,"KY",0.7518
2020-12-05,"KY",0.7541
2020-12-06,"KY",0.7568
2020-12-07,"KY",0.7591
2020-12-08,"KY",0.7603
2020-12-09,"KY",0.7607
2020-12-10,"KY",0.7603
2020-12-11,"KY",0.7593
2020-12-12,"KY",0.7588
2020-12-13,"KY",0.7587
2020-12-14,"KY",0.7584
2020-12-15,"KY",0.7576
2020-12-16,"KY",0.7565
2020-12-17,"KY",0.7549
2020-12-18,"KY",0.7531
2020-12-19,"KY",0.7524
2020-12-20,"KY",0.7521
2020-12-21,"KY",0.7518
2020-12-22,"KY",0.7522
2020-12-23,"KY",0.7527
2020-12-24,"KY",0.7521
2020-12-25,"KY",0.7514
2020-12-26,"KY",0.751
2020-12-27,"KY",0.7504
2020-12-28,"KY",0.75
2020-12-29,"KY",0.75
2020-12-30,"KY",0.7498
2020-12-31,"KY",0.7497
2020-02-04,"LA",0
2020-02-05,"LA",0
2020-02-06,"LA",0
2020-02-07,"LA",0
2020-02-08,"LA",0
2020-02-09,"LA",0
2020-02-10,"LA",0
2020-02-11,"LA",0
2020-02-12,"LA",0
2020-02-13,"LA",0
2020-02-14,"LA",0
2020-02-15,"LA",0
2020-02-16,"LA",0
2020-02-17,"LA",0
2020-02-18,"LA",0
2020-02-19,"LA",0
2020-02-20,"LA",0
2020-02-21,"LA",0
2020-02-22,"LA",0
2020-02-23,"LA",0
2020-02-24,"LA",0
2020-02-25,"LA",0
2020-02-26,"LA",0
2020-02-27,"LA",0
2020-02-28,"LA",0
2020-02-29,"LA",0
2020-03-01,"LA",0
2020-03-02,"LA",0
2020-03-03,"LA",0
2020-03-04,"LA",0
2020-03-05,"LA",0
2020-03-06,"LA",1e-04
2020-03-07,"LA",1e-04
2020-03-08,"LA",2e-04
2020-03-09,"LA",5e-04
2020-03-10,"LA",0.0011
2020-03-11,"LA",0.0024
2020-03-12,"LA",0.0048
2020-03-13,"LA",0.0093
2020-03-14,"LA",0.0167
2020-03-15,"LA",0.0282
2020-03-16,"LA",0.0443
2020-03-17,"LA",0.0648
2020-03-18,"LA",0.0884
2020-03-19,"LA",0.1121
2020-03-20,"LA",0.1321
2020-03-21,"LA",0.1444
2020-03-22,"LA",0.1558
2020-03-23,"LA",0.1666
2020-03-24,"LA",0.177
2020-03-25,"LA",0.1872
2020-03-26,"LA",0.1974
2020-03-27,"LA",0.2076
2020-03-28,"LA",0.2177
2020-03-29,"LA",0.2278
2020-03-30,"LA",0.2379
2020-03-31,"LA",0.248
2020-04-01,"LA",0.2581
2020-04-02,"LA",0.2681
2020-04-03,"LA",0.2782
2020-04-04,"LA",0.2882
2020-04-05,"LA",0.2982
2020-04-06,"LA",0.3082
2020-04-07,"LA",0.3182
2020-04-08,"LA",0.3282
2020-04-09,"LA",0.338
2020-04-10,"LA",0.3475
2020-04-11,"LA",0.3568
2020-04-12,"LA",0.3658
2020-04-13,"LA",0.3743
2020-04-14,"LA",0.3823
2020-04-15,"LA",0.3897
2020-04-16,"LA",0.3965
2020-04-17,"LA",0.4025
2020-04-18,"LA",0.4078
2020-04-19,"LA",0.4124
2020-04-20,"LA",0.4166
2020-04-21,"LA",0.4206
2020-04-22,"LA",0.4246
2020-04-23,"LA",0.4287
2020-04-24,"LA",0.4331
2020-04-25,"LA",0.438
2020-04-26,"LA",0.4433
2020-04-27,"LA",0.4493
2020-04-28,"LA",0.4557
2020-04-29,"LA",0.4629
2020-04-30,"LA",0.4703
2020-05-01,"LA",0.4779
2020-05-02,"LA",0.4854
2020-05-03,"LA",0.4923
2020-05-04,"LA",0.4986
2020-05-05,"LA",0.504
2020-05-06,"LA",0.5081
2020-05-07,"LA",0.511
2020-05-08,"LA",0.5128
2020-05-09,"LA",0.5136
2020-05-10,"LA",0.5133
2020-05-11,"LA",0.5123
2020-05-12,"LA",0.5106
2020-05-13,"LA",0.5085
2020-05-14,"LA",0.5062
2020-05-15,"LA",0.5037
2020-05-16,"LA",0.5013
2020-05-17,"LA",0.4991
2020-05-18,"LA",0.497
2020-05-19,"LA",0.495
2020-05-20,"LA",0.4931
2020-05-21,"LA",0.4912
2020-05-22,"LA",0.4893
2020-05-23,"LA",0.4873
2020-05-24,"LA",0.4852
2020-05-25,"LA",0.483
2020-05-26,"LA",0.4807
2020-05-27,"LA",0.4782
2020-05-28,"LA",0.4756
2020-05-29,"LA",0.4729
2020-05-30,"LA",0.4701
2020-05-31,"LA",0.4673
2020-06-01,"LA",0.4647
2020-06-02,"LA",0.4623
2020-06-03,"LA",0.4603
2020-06-04,"LA",0.4588
2020-06-05,"LA",0.4577
2020-06-06,"LA",0.4572
2020-06-07,"LA",0.4573
2020-06-08,"LA",0.4578
2020-06-09,"LA",0.4589
2020-06-10,"LA",0.4603
2020-06-11,"LA",0.4619
2020-06-12,"LA",0.4635
2020-06-13,"LA",0.4649
2020-06-14,"LA",0.466
2020-06-15,"LA",0.4668
2020-06-16,"LA",0.467
2020-06-17,"LA",0.4668
2020-06-18,"LA",0.4662
2020-06-19,"LA",0.4654
2020-06-20,"LA",0.4646
2020-06-21,"LA",0.4639
2020-06-22,"LA",0.4635
2020-06-23,"LA",0.4636
2020-06-24,"LA",0.4645
2020-06-25,"LA",0.4663
2020-06-26,"LA",0.4687
2020-06-27,"LA",0.4719
2020-06-28,"LA",0.4758
2020-06-29,"LA",0.4802
2020-06-30,"LA",0.485
2020-07-01,"LA",0.4899
2020-07-02,"LA",0.4949
2020-07-03,"LA",0.4997
2020-07-04,"LA",0.5041
2020-07-05,"LA",0.5082
2020-07-06,"LA",0.5119
2020-07-07,"LA",0.5153
2020-07-08,"LA",0.5185
2020-07-09,"LA",0.5216
2020-07-10,"LA",0.5249
2020-07-11,"LA",0.5284
2020-07-12,"LA",0.5323
2020-07-13,"LA",0.5367
2020-07-14,"LA",0.5416
2020-07-15,"LA",0.5472
2020-07-16,"LA",0.5532
2020-07-17,"LA",0.5596
2020-07-18,"LA",0.5662
2020-07-19,"LA",0.5728
2020-07-20,"LA",0.5792
2020-07-21,"LA",0.5851
2020-07-22,"LA",0.5904
2020-07-23,"LA",0.5948
2020-07-24,"LA",0.5984
2020-07-25,"LA",0.601
2020-07-26,"LA",0.6027
2020-07-27,"LA",0.6035
2020-07-28,"LA",0.6035
2020-07-29,"LA",0.6028
2020-07-30,"LA",0.6016
2020-07-31,"LA",0.5999
2020-08-01,"LA",0.598
2020-08-02,"LA",0.5959
2020-08-03,"LA",0.5935
2020-08-04,"LA",0.5908
2020-08-05,"LA",0.5876
2020-08-06,"LA",0.584
2020-08-07,"LA",0.5798
2020-08-08,"LA",0.5749
2020-08-09,"LA",0.5694
2020-08-10,"LA",0.5634
2020-08-11,"LA",0.5571
2020-08-12,"LA",0.5504
2020-08-13,"LA",0.5437
2020-08-14,"LA",0.5372
2020-08-15,"LA",0.5312
2020-08-16,"LA",0.5259
2020-08-17,"LA",0.5215
2020-08-18,"LA",0.5183
2020-08-19,"LA",0.5165
2020-08-20,"LA",0.5161
2020-08-21,"LA",0.5167
2020-08-22,"LA",0.5185
2020-08-23,"LA",0.5212
2020-08-24,"LA",0.5248
2020-08-25,"LA",0.5289
2020-08-26,"LA",0.5335
2020-08-27,"LA",0.5384
2020-08-28,"LA",0.5433
2020-08-29,"LA",0.5483
2020-08-30,"LA",0.5529
2020-08-31,"LA",0.5572
2020-09-01,"LA",0.5614
2020-09-02,"LA",0.5656
2020-09-03,"LA",0.5697
2020-09-04,"LA",0.5736
2020-09-05,"LA",0.5772
2020-09-06,"LA",0.5808
2020-09-07,"LA",0.584
2020-09-08,"LA",0.5867
2020-09-09,"LA",0.5892
2020-09-10,"LA",0.5915
2020-09-11,"LA",0.5934
2020-09-12,"LA",0.5948
2020-09-13,"LA",0.5951
2020-09-14,"LA",0.5951
2020-09-15,"LA",0.595
2020-09-16,"LA",0.5948
2020-09-17,"LA",0.5939
2020-09-18,"LA",0.5938
2020-09-19,"LA",0.5938
2020-09-20,"LA",0.5935
2020-09-21,"LA",0.5933
2020-09-22,"LA",0.5934
2020-09-23,"LA",0.5936
2020-09-24,"LA",0.5949
2020-09-25,"LA",0.5955
2020-09-26,"LA",0.5959
2020-09-27,"LA",0.5964
2020-09-28,"LA",0.5975
2020-09-29,"LA",0.5973
2020-09-30,"LA",0.5967
2020-10-01,"LA",0.5964
2020-10-02,"LA",0.5954
2020-10-03,"LA",0.5943
2020-10-04,"LA",0.5929
2020-10-05,"LA",0.591
2020-10-06,"LA",0.59
2020-10-07,"LA",0.5892
2020-10-08,"LA",0.5873
2020-10-09,"LA",0.585
2020-10-10,"LA",0.5833
2020-10-11,"LA",0.582
2020-10-12,"LA",0.5811
2020-10-13,"LA",0.5805
2020-10-14,"LA",0.5801
2020-10-15,"LA",0.5796
2020-10-16,"LA",0.5786
2020-10-17,"LA",0.5771
2020-10-18,"LA",0.575
2020-10-19,"LA",0.574
2020-10-20,"LA",0.5729
2020-10-21,"LA",0.5716
2020-10-22,"LA",0.5694
2020-10-23,"LA",0.5667
2020-10-24,"LA",0.5648
2020-10-25,"LA",0.5615
2020-10-26,"LA",0.5584
2020-10-27,"LA",0.5565
2020-10-28,"LA",0.5548
2020-10-29,"LA",0.5526
2020-10-30,"LA",0.5504
2020-10-31,"LA",0.5494
2020-11-01,"LA",0.5488
2020-11-02,"LA",0.5492
2020-11-03,"LA",0.5499
2020-11-04,"LA",0.55
2020-11-05,"LA",0.5525
2020-11-06,"LA",0.5548
2020-11-07,"LA",0.5572
2020-11-08,"LA",0.5602
2020-11-09,"LA",0.5661
2020-11-10,"LA",0.572
2020-11-11,"LA",0.5778
2020-11-12,"LA",0.5835
2020-11-13,"LA",0.5896
2020-11-14,"LA",0.5964
2020-11-15,"LA",0.6039
2020-11-16,"LA",0.6109
2020-11-17,"LA",0.6187
2020-11-18,"LA",0.6262
2020-11-19,"LA",0.6329
2020-11-20,"LA",0.6376
2020-11-21,"LA",0.6416
