"","region_type","region","year","week","weighted_ili","unweighted_ili","age_0_4","age_25_49","age_25_64","age_5_24","age_50_64","age_65","ilitotal","num_of_providers","total_patients","week_start"
"7505","States","Mississippi",2022,19,NA,1.8712,NA,NA,NA,NA,NA,NA,240,34,12826,2022-05-08
"7506","States","Missouri",2022,19,NA,0.994549,NA,NA,NA,NA,NA,NA,281,49,28254,2022-05-08
"7507","States","Montana",2022,19,NA,0.913447,NA,NA,NA,NA,NA,NA,61,30,6678,2022-05-08
"7508","States","Nebraska",2022,19,NA,2.08261,NA,NA,NA,NA,NA,NA,298,71,14309,2022-05-08
"7509","States","Nevada",2022,19,NA,2.56775,NA,NA,NA,NA,NA,NA,271,22,10554,2022-05-08
"7510","States","New Hampshire",2022,19,NA,0.862069,NA,NA,NA,NA,NA,NA,15,11,1740,2022-05-08
"7511","States","New Jersey",2022,19,NA,3.95711,NA,NA,NA,NA,NA,NA,1155,33,29188,2022-05-08
"7512","States","New Mexico",2022,19,NA,5.00268,NA,NA,NA,NA,NA,NA,1122,39,22428,2022-05-08
"7513","States","New York",2022,19,NA,3.32802,NA,NA,NA,NA,NA,NA,1940,122,58293,2022-05-08
"7514","States","North Carolina",2022,19,NA,1.48946,NA,NA,NA,NA,NA,NA,1372,135,92114,2022-05-08
"7515","States","North Dakota",2022,19,NA,1.01106,NA,NA,NA,NA,NA,NA,32,9,3165,2022-05-08
"7516","States","Ohio",2022,19,NA,2.90032,NA,NA,NA,NA,NA,NA,1236,81,42616,2022-05-08
"7517","States","Oklahoma",2022,19,NA,2.23202,NA,NA,NA,NA,NA,NA,476,22,21326,2022-05-08
"7518","States","Oregon",2022,19,NA,1.5952,NA,NA,NA,NA,NA,NA,657,88,41186,2022-05-08
"7519","States","Pennsylvania",2022,19,NA,1.32942,NA,NA,NA,NA,NA,NA,905,97,68075,2022-05-08
"7520","States","Rhode Island",2022,19,NA,2.28154,NA,NA,NA,NA,NA,NA,200,24,8766,2022-05-08
"7521","States","South Carolina",2022,19,NA,2.1752,NA,NA,NA,NA,NA,NA,735,41,33790,2022-05-08
"7522","States","South Dakota",2022,19,NA,0.705271,NA,NA,NA,NA,NA,NA,57,31,8082,2022-05-08
"7523","States","Tennessee",2022,19,NA,2.0018,NA,NA,NA,NA,NA,NA,710,105,35468,2022-05-08
"7524","States","Texas",2022,19,NA,2.32925,NA,NA,NA,NA,NA,NA,2053,77,88140,2022-05-08
"7525","States","Utah",2022,19,NA,1.97726,NA,NA,NA,NA,NA,NA,353,47,17853,2022-05-08
"7526","States","Vermont",2022,19,NA,0.680404,NA,NA,NA,NA,NA,NA,35,11,5144,2022-05-08
"7527","States","Virginia",2022,19,NA,2.83294,NA,NA,NA,NA,NA,NA,3090,169,109074,2022-05-08
"7528","States","Washington",2022,19,NA,2.66545,NA,NA,NA,NA,NA,NA,992,71,37217,2022-05-08
"7529","States","West Virginia",2022,19,NA,0.91269,NA,NA,NA,NA,NA,NA,83,29,9094,2022-05-08
"7530","States","Wisconsin",2022,19,NA,1.24171,NA,NA,NA,NA,NA,NA,266,34,21422,2022-05-08
"7531","States","Wyoming",2022,19,NA,1.39442,NA,NA,NA,NA,NA,NA,21,9,1506,2022-05-08
"7532","States","Commonwealth of the Northern Mariana Islands",2022,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-08
"7533","States","Puerto Rico",2022,19,NA,12.7136,NA,NA,NA,NA,NA,NA,491,9,3862,2022-05-08
"7534","States","Virgin Islands",2022,19,NA,1.23574,NA,NA,NA,NA,NA,NA,13,4,1052,2022-05-08
"7535","States","New York City",2022,19,NA,2.77336,NA,NA,NA,NA,NA,NA,2356,28,84951,2022-05-08
"7536","States","Alabama",2022,20,NA,1.42276,NA,NA,NA,NA,NA,NA,703,109,49411,2022-05-15
"7537","States","Alaska",2022,20,NA,1.75317,NA,NA,NA,NA,NA,NA,76,12,4335,2022-05-15
"7538","States","Arizona",2022,20,NA,1.57057,NA,NA,NA,NA,NA,NA,149,29,9487,2022-05-15
"7539","States","Arkansas",2022,20,NA,0.98871,NA,NA,NA,NA,NA,NA,155,46,15677,2022-05-15
"7540","States","California",2022,20,NA,2.41753,NA,NA,NA,NA,NA,NA,3040,143,125748,2022-05-15
"7541","States","Colorado",2022,20,NA,3.59555,NA,NA,NA,NA,NA,NA,1608,82,44722,2022-05-15
"7542","States","Connecticut",2022,20,NA,2.11366,NA,NA,NA,NA,NA,NA,996,71,47122,2022-05-15
"7543","States","Delaware",2022,20,NA,1.17354,NA,NA,NA,NA,NA,NA,146,19,12441,2022-05-15
"7544","States","District of Columbia",2022,20,NA,4.5114,NA,NA,NA,NA,NA,NA,283,4,6273,2022-05-15
"7545","States","Florida",2022,20,NA,5.50178,NA,NA,NA,NA,NA,NA,14478,357,263151,2022-05-15
"7546","States","Georgia",2022,20,NA,2.66875,NA,NA,NA,NA,NA,NA,2156,104,80787,2022-05-15
"7547","States","Hawaii",2022,20,NA,2.68643,NA,NA,NA,NA,NA,NA,58,14,2159,2022-05-15
"7548","States","Idaho",2022,20,NA,0.963779,NA,NA,NA,NA,NA,NA,91,32,9442,2022-05-15
"7549","States","Illinois",2022,20,NA,2.18909,NA,NA,NA,NA,NA,NA,1753,177,80079,2022-05-15
"7550","States","Indiana",2022,20,NA,1.41259,NA,NA,NA,NA,NA,NA,779,106,55147,2022-05-15
"7551","States","Iowa",2022,20,NA,1.10338,NA,NA,NA,NA,NA,NA,46,14,4169,2022-05-15
"7552","States","Kansas",2022,20,NA,1.58082,NA,NA,NA,NA,NA,NA,151,15,9552,2022-05-15
"7553","States","Kentucky",2022,20,NA,2.24191,NA,NA,NA,NA,NA,NA,777,75,34658,2022-05-15
"7554","States","Louisiana",2022,20,NA,1.45344,NA,NA,NA,NA,NA,NA,652,87,44859,2022-05-15
"7555","States","Maine",2022,20,NA,2.423,NA,NA,NA,NA,NA,NA,391,52,16137,2022-05-15
"7556","States","Maryland",2022,20,NA,2.19324,NA,NA,NA,NA,NA,NA,1036,64,47236,2022-05-15
"7557","States","Massachusetts",2022,20,NA,2.61867,NA,NA,NA,NA,NA,NA,1911,84,72976,2022-05-15
"7558","States","Michigan",2022,20,NA,1.41994,NA,NA,NA,NA,NA,NA,1292,151,90990,2022-05-15
"7559","States","Minnesota",2022,20,NA,1.05972,NA,NA,NA,NA,NA,NA,381,73,35953,2022-05-15
"7560","States","Mississippi",2022,20,NA,1.85342,NA,NA,NA,NA,NA,NA,240,33,12949,2022-05-15
"7561","States","Missouri",2022,20,NA,1.0237,NA,NA,NA,NA,NA,NA,286,49,27938,2022-05-15
"7562","States","Montana",2022,20,NA,1.20655,NA,NA,NA,NA,NA,NA,84,30,6962,2022-05-15
"7563","States","Nebraska",2022,20,NA,2.00417,NA,NA,NA,NA,NA,NA,279,71,13921,2022-05-15
"7564","States","Nevada",2022,20,NA,3.26289,NA,NA,NA,NA,NA,NA,369,24,11309,2022-05-15
"7565","States","New Hampshire",2022,20,NA,0.567465,NA,NA,NA,NA,NA,NA,9,11,1586,2022-05-15
"7566","States","New Jersey",2022,20,NA,3.79869,NA,NA,NA,NA,NA,NA,1179,33,31037,2022-05-15
"7567","States","New Mexico",2022,20,NA,4.66337,NA,NA,NA,NA,NA,NA,1048,36,22473,2022-05-15
"7568","States","New York",2022,20,NA,2.84144,NA,NA,NA,NA,NA,NA,1530,121,53846,2022-05-15
"7569","States","North Carolina",2022,20,NA,1.57725,NA,NA,NA,NA,NA,NA,1517,134,96180,2022-05-15
"7570","States","North Dakota",2022,20,NA,1.36561,NA,NA,NA,NA,NA,NA,44,9,3222,2022-05-15
"7571","States","Ohio",2022,20,NA,2.74122,NA,NA,NA,NA,NA,NA,1185,80,43229,2022-05-15
"7572","States","Oklahoma",2022,20,NA,1.68163,NA,NA,NA,NA,NA,NA,354,20,21051,2022-05-15
"7573","States","Oregon",2022,20,NA,1.72924,NA,NA,NA,NA,NA,NA,736,88,42562,2022-05-15
"7574","States","Pennsylvania",2022,20,NA,1.24648,NA,NA,NA,NA,NA,NA,858,95,68834,2022-05-15
"7575","States","Rhode Island",2022,20,NA,1.5075,NA,NA,NA,NA,NA,NA,203,24,13466,2022-05-15
"7576","States","South Carolina",2022,20,NA,2.06231,NA,NA,NA,NA,NA,NA,695,40,33700,2022-05-15
"7577","States","South Dakota",2022,20,NA,0.620821,NA,NA,NA,NA,NA,NA,52,31,8376,2022-05-15
"7578","States","Tennessee",2022,20,NA,1.92576,NA,NA,NA,NA,NA,NA,703,106,36505,2022-05-15
"7579","States","Texas",2022,20,NA,2.26227,NA,NA,NA,NA,NA,NA,1396,77,61708,2022-05-15
"7580","States","Utah",2022,20,NA,2.07202,NA,NA,NA,NA,NA,NA,374,47,18050,2022-05-15
"7581","States","Vermont",2022,20,NA,0.711188,NA,NA,NA,NA,NA,NA,41,11,5765,2022-05-15
"7582","States","Virginia",2022,20,NA,2.99245,NA,NA,NA,NA,NA,NA,3428,169,114555,2022-05-15
"7583","States","Washington",2022,20,NA,2.76157,NA,NA,NA,NA,NA,NA,1051,70,38058,2022-05-15
"7584","States","West Virginia",2022,20,NA,1.04729,NA,NA,NA,NA,NA,NA,95,29,9071,2022-05-15
"7585","States","Wisconsin",2022,20,NA,1.20167,NA,NA,NA,NA,NA,NA,253,34,21054,2022-05-15
"7586","States","Wyoming",2022,20,NA,1.31062,NA,NA,NA,NA,NA,NA,30,11,2289,2022-05-15
"7587","States","Commonwealth of the Northern Mariana Islands",2022,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-15
"7588","States","Puerto Rico",2022,20,NA,9.9076,NA,NA,NA,NA,NA,NA,386,9,3896,2022-05-15
"7589","States","Virgin Islands",2022,20,NA,0.227445,NA,NA,NA,NA,NA,NA,3,3,1319,2022-05-15
"7590","States","New York City",2022,20,NA,2.8728,NA,NA,NA,NA,NA,NA,2517,28,87615,2022-05-15
"7591","States","Alabama",2022,21,NA,1.4815,NA,NA,NA,NA,NA,NA,719,105,48532,2022-05-22
"7592","States","Alaska",2022,21,NA,2.11137,NA,NA,NA,NA,NA,NA,91,12,4310,2022-05-22
"7593","States","Arizona",2022,21,NA,1.62354,NA,NA,NA,NA,NA,NA,165,28,10163,2022-05-22
"7594","States","Arkansas",2022,21,NA,1.21658,NA,NA,NA,NA,NA,NA,172,44,14138,2022-05-22
"7595","States","California",2022,21,NA,2.41103,NA,NA,NA,NA,NA,NA,3017,148,125133,2022-05-22
"7596","States","Colorado",2022,21,NA,3.17442,NA,NA,NA,NA,NA,NA,1383,82,43567,2022-05-22
"7597","States","Connecticut",2022,21,NA,1.7654,NA,NA,NA,NA,NA,NA,793,71,44919,2022-05-22
"7598","States","Delaware",2022,21,NA,1.25762,NA,NA,NA,NA,NA,NA,130,16,10337,2022-05-22
"7599","States","District of Columbia",2022,21,NA,4.12954,NA,NA,NA,NA,NA,NA,241,4,5836,2022-05-22
"7600","States","Florida",2022,21,NA,6.46971,NA,NA,NA,NA,NA,NA,17313,356,267601,2022-05-22
"7601","States","Georgia",2022,21,NA,2.74184,NA,NA,NA,NA,NA,NA,2119,104,77284,2022-05-22
"7602","States","Hawaii",2022,21,NA,1.75045,NA,NA,NA,NA,NA,NA,39,16,2228,2022-05-22
"7603","States","Idaho",2022,21,NA,1.29978,NA,NA,NA,NA,NA,NA,125,32,9617,2022-05-22
"7604","States","Illinois",2022,21,NA,2.22038,NA,NA,NA,NA,NA,NA,1580,176,71159,2022-05-22
"7605","States","Indiana",2022,21,NA,1.35455,NA,NA,NA,NA,NA,NA,640,102,47248,2022-05-22
"7606","States","Iowa",2022,21,NA,0.963542,NA,NA,NA,NA,NA,NA,37,15,3840,2022-05-22
"7607","States","Kansas",2022,21,NA,1.57153,NA,NA,NA,NA,NA,NA,136,13,8654,2022-05-22
"7608","States","Kentucky",2022,21,NA,1.51162,NA,NA,NA,NA,NA,NA,526,74,34797,2022-05-22
"7609","States","Louisiana",2022,21,NA,1.32293,NA,NA,NA,NA,NA,NA,568,87,42935,2022-05-22
"7610","States","Maine",2022,21,NA,1.89102,NA,NA,NA,NA,NA,NA,304,51,16076,2022-05-22
"7611","States","Maryland",2022,21,NA,2.10376,NA,NA,NA,NA,NA,NA,927,61,44064,2022-05-22
"7612","States","Massachusetts",2022,21,NA,2.04799,NA,NA,NA,NA,NA,NA,1445,83,70557,2022-05-22
"7613","States","Michigan",2022,21,NA,1.19683,NA,NA,NA,NA,NA,NA,1043,154,87147,2022-05-22
"7614","States","Minnesota",2022,21,NA,1.03667,NA,NA,NA,NA,NA,NA,324,69,31254,2022-05-22
"7615","States","Mississippi",2022,21,NA,2.31348,NA,NA,NA,NA,NA,NA,289,32,12492,2022-05-22
"7616","States","Missouri",2022,21,NA,1.0686,NA,NA,NA,NA,NA,NA,291,41,27232,2022-05-22
"7617","States","Montana",2022,21,NA,1.11127,NA,NA,NA,NA,NA,NA,77,30,6929,2022-05-22
"7618","States","Nebraska",2022,21,NA,1.4932,NA,NA,NA,NA,NA,NA,202,72,13528,2022-05-22
"7619","States","Nevada",2022,21,NA,3.30382,NA,NA,NA,NA,NA,NA,362,24,10957,2022-05-22
"7620","States","New Hampshire",2022,21,NA,0.437063,NA,NA,NA,NA,NA,NA,5,10,1144,2022-05-22
"7621","States","New Jersey",2022,21,NA,3.46802,NA,NA,NA,NA,NA,NA,1078,34,31084,2022-05-22
"7622","States","New Mexico",2022,21,NA,4.72791,NA,NA,NA,NA,NA,NA,1000,36,21151,2022-05-22
"7623","States","New York",2022,21,NA,2.54923,NA,NA,NA,NA,NA,NA,1283,122,50329,2022-05-22
"7624","States","North Carolina",2022,21,NA,1.55084,NA,NA,NA,NA,NA,NA,1453,132,93691,2022-05-22
"7625","States","North Dakota",2022,21,NA,1.99291,NA,NA,NA,NA,NA,NA,45,9,2258,2022-05-22
"7626","States","Ohio",2022,21,NA,2.55948,NA,NA,NA,NA,NA,NA,1023,78,39969,2022-05-22
"7627","States","Oklahoma",2022,21,NA,0.570967,NA,NA,NA,NA,NA,NA,99,17,17339,2022-05-22
"7628","States","Oregon",2022,21,NA,1.71454,NA,NA,NA,NA,NA,NA,739,88,43102,2022-05-22
"7629","States","Pennsylvania",2022,21,NA,1.15085,NA,NA,NA,NA,NA,NA,781,95,67863,2022-05-22
"7630","States","Rhode Island",2022,21,NA,1.27608,NA,NA,NA,NA,NA,NA,167,25,13087,2022-05-22
"7631","States","South Carolina",2022,21,NA,2.03677,NA,NA,NA,NA,NA,NA,678,40,33288,2022-05-22
"7632","States","South Dakota",2022,21,NA,0.49703,NA,NA,NA,NA,NA,NA,41,31,8249,2022-05-22
"7633","States","Tennessee",2022,21,NA,1.9609,NA,NA,NA,NA,NA,NA,689,103,35137,2022-05-22
"7634","States","Texas",2022,21,NA,2.11662,NA,NA,NA,NA,NA,NA,2040,77,96380,2022-05-22
"7635","States","Utah",2022,21,NA,2.27473,NA,NA,NA,NA,NA,NA,412,47,18112,2022-05-22
"7636","States","Vermont",2022,21,NA,0.450938,NA,NA,NA,NA,NA,NA,25,11,5544,2022-05-22
"7637","States","Virginia",2022,21,NA,2.88681,NA,NA,NA,NA,NA,NA,3225,168,111715,2022-05-22
"7638","States","Washington",2022,21,NA,2.81759,NA,NA,NA,NA,NA,NA,1103,70,39147,2022-05-22
"7639","States","West Virginia",2022,21,NA,0.93469,NA,NA,NA,NA,NA,NA,79,29,8452,2022-05-22
"7640","States","Wisconsin",2022,21,NA,1.0737,NA,NA,NA,NA,NA,NA,214,33,19931,2022-05-22
"7641","States","Wyoming",2022,21,NA,1.10084,NA,NA,NA,NA,NA,NA,25,10,2271,2022-05-22
"7642","States","Commonwealth of the Northern Mariana Islands",2022,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-22
"7643","States","Puerto Rico",2022,21,NA,7.30813,NA,NA,NA,NA,NA,NA,259,9,3544,2022-05-22
"7644","States","Virgin Islands",2022,21,NA,4.00641,NA,NA,NA,NA,NA,NA,25,2,624,2022-05-22
"7645","States","New York City",2022,21,NA,2.98844,NA,NA,NA,NA,NA,NA,2436,25,81514,2022-05-22
"7646","States","Alabama",2022,22,NA,1.39517,NA,NA,NA,NA,NA,NA,642,93,46016,2022-05-29
"7647","States","Alaska",2022,22,NA,1.6359,NA,NA,NA,NA,NA,NA,70,12,4279,2022-05-29
"7648","States","Arizona",2022,22,NA,1.4352,NA,NA,NA,NA,NA,NA,133,28,9267,2022-05-29
"7649","States","Arkansas",2022,22,NA,1.17838,NA,NA,NA,NA,NA,NA,174,44,14766,2022-05-29
"7650","States","California",2022,22,NA,2.57686,NA,NA,NA,NA,NA,NA,3067,148,119021,2022-05-29
"7651","States","Colorado",2022,22,NA,2.87682,NA,NA,NA,NA,NA,NA,1128,82,39210,2022-05-29
"7652","States","Connecticut",2022,22,NA,1.71377,NA,NA,NA,NA,NA,NA,758,71,44230,2022-05-29
"7653","States","Delaware",2022,22,NA,1.53239,NA,NA,NA,NA,NA,NA,136,16,8875,2022-05-29
"7654","States","District of Columbia",2022,22,NA,4.69964,NA,NA,NA,NA,NA,NA,248,4,5277,2022-05-29
"7655","States","Florida",2022,22,NA,6.63976,NA,NA,NA,NA,NA,NA,17372,358,261636,2022-05-29
"7656","States","Georgia",2022,22,NA,2.82324,NA,NA,NA,NA,NA,NA,2096,102,74241,2022-05-29
"7657","States","Hawaii",2022,22,NA,1.71558,NA,NA,NA,NA,NA,NA,38,15,2215,2022-05-29
"7658","States","Idaho",2022,22,NA,1.09003,NA,NA,NA,NA,NA,NA,104,32,9541,2022-05-29
"7659","States","Illinois",2022,22,NA,2.19406,NA,NA,NA,NA,NA,NA,1572,176,71648,2022-05-29
"7660","States","Indiana",2022,22,NA,1.33529,NA,NA,NA,NA,NA,NA,729,102,54595,2022-05-29
"7661","States","Iowa",2022,22,NA,0.849634,NA,NA,NA,NA,NA,NA,43,16,5061,2022-05-29
"7662","States","Kansas",2022,22,NA,1.48889,NA,NA,NA,NA,NA,NA,122,12,8194,2022-05-29
"7663","States","Kentucky",2022,22,NA,1.62974,NA,NA,NA,NA,NA,NA,562,72,34484,2022-05-29
"7664","States","Louisiana",2022,22,NA,1.38204,NA,NA,NA,NA,NA,NA,594,87,42980,2022-05-29
"7665","States","Maine",2022,22,NA,1.39178,NA,NA,NA,NA,NA,NA,207,48,14873,2022-05-29
"7666","States","Maryland",2022,22,NA,2.05026,NA,NA,NA,NA,NA,NA,908,60,44287,2022-05-29
"7667","States","Massachusetts",2022,22,NA,1.61708,NA,NA,NA,NA,NA,NA,1073,81,66354,2022-05-29
"7668","States","Michigan",2022,22,NA,0.998484,NA,NA,NA,NA,NA,NA,863,152,86431,2022-05-29
"7669","States","Minnesota",2022,22,NA,1.05365,NA,NA,NA,NA,NA,NA,261,70,24771,2022-05-29
"7670","States","Mississippi",2022,22,NA,2.27273,NA,NA,NA,NA,NA,NA,258,31,11352,2022-05-29
"7671","States","Missouri",2022,22,NA,0.983997,NA,NA,NA,NA,NA,NA,273,41,27744,2022-05-29
"7672","States","Montana",2022,22,NA,1.049,NA,NA,NA,NA,NA,NA,76,28,7245,2022-05-29
"7673","States","Nebraska",2022,22,NA,2.10038,NA,NA,NA,NA,NA,NA,267,71,12712,2022-05-29
"7674","States","Nevada",2022,22,NA,3.66462,NA,NA,NA,NA,NA,NA,382,24,10424,2022-05-29
"7675","States","New Hampshire",2022,22,NA,0.111483,NA,NA,NA,NA,NA,NA,1,10,897,2022-05-29
"7676","States","New Jersey",2022,22,NA,3.61862,NA,NA,NA,NA,NA,NA,1057,33,29210,2022-05-29
"7677","States","New Mexico",2022,22,NA,4.03325,NA,NA,NA,NA,NA,NA,883,37,21893,2022-05-29
"7678","States","New York",2022,22,NA,2.16659,NA,NA,NA,NA,NA,NA,1093,121,50448,2022-05-29
"7679","States","North Carolina",2022,22,NA,1.73039,NA,NA,NA,NA,NA,NA,1638,129,94661,2022-05-29
"7680","States","North Dakota",2022,22,NA,1.13601,NA,NA,NA,NA,NA,NA,37,9,3257,2022-05-29
"7681","States","Ohio",2022,22,NA,2.47723,NA,NA,NA,NA,NA,NA,1001,78,40408,2022-05-29
"7682","States","Oklahoma",2022,22,NA,0.434323,NA,NA,NA,NA,NA,NA,74,18,17038,2022-05-29
"7683","States","Oregon",2022,22,NA,1.6354,NA,NA,NA,NA,NA,NA,687,88,42008,2022-05-29
"7684","States","Pennsylvania",2022,22,NA,1.07983,NA,NA,NA,NA,NA,NA,721,96,66770,2022-05-29
"7685","States","Rhode Island",2022,22,NA,0.812004,NA,NA,NA,NA,NA,NA,92,24,11330,2022-05-29
"7686","States","South Carolina",2022,22,NA,2.12741,NA,NA,NA,NA,NA,NA,716,40,33656,2022-05-29
"7687","States","South Dakota",2022,22,NA,0.641949,NA,NA,NA,NA,NA,NA,49,31,7633,2022-05-29
"7688","States","Tennessee",2022,22,NA,2.00601,NA,NA,NA,NA,NA,NA,701,105,34945,2022-05-29
"7689","States","Texas",2022,22,NA,2.53696,NA,NA,NA,NA,NA,NA,1378,73,54317,2022-05-29
"7690","States","Utah",2022,22,NA,2.28357,NA,NA,NA,NA,NA,NA,383,47,16772,2022-05-29
"7691","States","Vermont",2022,22,NA,0.520021,NA,NA,NA,NA,NA,NA,30,12,5769,2022-05-29
"7692","States","Virginia",2022,22,NA,2.91619,NA,NA,NA,NA,NA,NA,3313,168,113607,2022-05-29
"7693","States","Washington",2022,22,NA,2.66699,NA,NA,NA,NA,NA,NA,997,67,37383,2022-05-29
"7694","States","West Virginia",2022,22,NA,1.33479,NA,NA,NA,NA,NA,NA,110,32,8241,2022-05-29
"7695","States","Wisconsin",2022,22,NA,0.943443,NA,NA,NA,NA,NA,NA,192,34,20351,2022-05-29
"7696","States","Wyoming",2022,22,NA,1.29947,NA,NA,NA,NA,NA,NA,22,10,1693,2022-05-29
"7697","States","Commonwealth of the Northern Mariana Islands",2022,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-29
"7698","States","Puerto Rico",2022,22,NA,9.34919,NA,NA,NA,NA,NA,NA,283,8,3027,2022-05-29
"7699","States","Virgin Islands",2022,22,NA,1.05634,NA,NA,NA,NA,NA,NA,6,2,568,2022-05-29
"7700","States","New York City",2022,22,NA,2.7054,NA,NA,NA,NA,NA,NA,2250,27,83167,2022-05-29
"7701","States","Alabama",2022,23,NA,1.30708,NA,NA,NA,NA,NA,NA,650,104,49729,2022-06-05
"7702","States","Alaska",2022,23,NA,1.26251,NA,NA,NA,NA,NA,NA,53,12,4198,2022-06-05
"7703","States","Arizona",2022,23,NA,1.20053,NA,NA,NA,NA,NA,NA,118,28,9829,2022-06-05
"7704","States","Arkansas",2022,23,NA,0.91269,NA,NA,NA,NA,NA,NA,136,44,14901,2022-06-05
"7705","States","California",2022,23,NA,2.29064,NA,NA,NA,NA,NA,NA,2688,139,117347,2022-06-05
"7706","States","Colorado",2022,23,NA,2.08006,NA,NA,NA,NA,NA,NA,899,82,43220,2022-06-05
"7707","States","Connecticut",2022,23,NA,1.52718,NA,NA,NA,NA,NA,NA,677,71,44330,2022-06-05
"7708","States","Delaware",2022,23,NA,1.24758,NA,NA,NA,NA,NA,NA,116,16,9298,2022-06-05
"7709","States","District of Columbia",2022,23,NA,4.84456,NA,NA,NA,NA,NA,NA,307,4,6337,2022-06-05
"7710","States","Florida",2022,23,NA,5.53338,NA,NA,NA,NA,NA,NA,14194,356,256516,2022-06-05
"7711","States","Georgia",2022,23,NA,2.34099,NA,NA,NA,NA,NA,NA,1806,104,77147,2022-06-05
"7712","States","Hawaii",2022,23,NA,1.96253,NA,NA,NA,NA,NA,NA,44,16,2242,2022-06-05
"7713","States","Idaho",2022,23,NA,0.799585,NA,NA,NA,NA,NA,NA,77,32,9630,2022-06-05
"7714","States","Illinois",2022,23,NA,1.87852,NA,NA,NA,NA,NA,NA,1316,175,70055,2022-06-05
"7715","States","Indiana",2022,23,NA,1.17711,NA,NA,NA,NA,NA,NA,631,102,53606,2022-06-05
"7716","States","Iowa",2022,23,NA,0.947261,NA,NA,NA,NA,NA,NA,37,15,3906,2022-06-05
"7717","States","Kansas",2022,23,NA,1.08805,NA,NA,NA,NA,NA,NA,97,14,8915,2022-06-05
"7718","States","Kentucky",2022,23,NA,1.3913,NA,NA,NA,NA,NA,NA,473,72,33997,2022-06-05
"7719","States","Louisiana",2022,23,NA,1.21119,NA,NA,NA,NA,NA,NA,520,87,42933,2022-06-05
"7720","States","Maine",2022,23,NA,1.33476,NA,NA,NA,NA,NA,NA,199,47,14909,2022-06-05
"7721","States","Maryland",2022,23,NA,2.21659,NA,NA,NA,NA,NA,NA,1015,62,45791,2022-06-05
"7722","States","Massachusetts",2022,23,NA,1.33848,NA,NA,NA,NA,NA,NA,930,77,69482,2022-06-05
"7723","States","Michigan",2022,23,NA,0.915398,NA,NA,NA,NA,NA,NA,789,153,86192,2022-06-05
"7724","States","Minnesota",2022,23,NA,0.836971,NA,NA,NA,NA,NA,NA,255,69,30467,2022-06-05
"7725","States","Mississippi",2022,23,NA,1.7603,NA,NA,NA,NA,NA,NA,209,30,11873,2022-06-05
"7726","States","Missouri",2022,23,NA,0.960041,NA,NA,NA,NA,NA,NA,265,41,27603,2022-06-05
"7727","States","Montana",2022,23,NA,1.12102,NA,NA,NA,NA,NA,NA,83,28,7404,2022-06-05
"7728","States","Nebraska",2022,23,NA,1.48444,NA,NA,NA,NA,NA,NA,197,71,13271,2022-06-05
"7729","States","Nevada",2022,23,NA,2.79562,NA,NA,NA,NA,NA,NA,296,23,10588,2022-06-05
"7730","States","New Hampshire",2022,23,NA,0,NA,NA,NA,NA,NA,NA,0,10,1110,2022-06-05
"7731","States","New Jersey",2022,23,NA,3.32109,NA,NA,NA,NA,NA,NA,1004,34,30231,2022-06-05
"7732","States","New Mexico",2022,23,NA,3.69025,NA,NA,NA,NA,NA,NA,813,37,22031,2022-06-05
"7733","States","New York",2022,23,NA,2.09582,NA,NA,NA,NA,NA,NA,1210,118,57734,2022-06-05
"7734","States","North Carolina",2022,23,NA,1.56788,NA,NA,NA,NA,NA,NA,1439,129,91780,2022-06-05
"7735","States","North Dakota",2022,23,NA,2.0296,NA,NA,NA,NA,NA,NA,48,9,2365,2022-06-05
"7736","States","Ohio",2022,23,NA,2.06595,NA,NA,NA,NA,NA,NA,827,78,40030,2022-06-05
"7737","States","Oklahoma",2022,23,NA,0.622785,NA,NA,NA,NA,NA,NA,58,20,9313,2022-06-05
"7738","States","Oregon",2022,23,NA,1.45906,NA,NA,NA,NA,NA,NA,618,88,42356,2022-06-05
"7739","States","Pennsylvania",2022,23,NA,0.979933,NA,NA,NA,NA,NA,NA,649,95,66229,2022-06-05
"7740","States","Rhode Island",2022,23,NA,0.636683,NA,NA,NA,NA,NA,NA,78,25,12251,2022-06-05
"7741","States","South Carolina",2022,23,NA,1.74703,NA,NA,NA,NA,NA,NA,604,40,34573,2022-06-05
"7742","States","South Dakota",2022,23,NA,0.477498,NA,NA,NA,NA,NA,NA,40,31,8377,2022-06-05
"7743","States","Tennessee",2022,23,NA,1.5621,NA,NA,NA,NA,NA,NA,548,106,35081,2022-06-05
"7744","States","Texas",2022,23,NA,2.47614,NA,NA,NA,NA,NA,NA,1336,69,53955,2022-06-05
"7745","States","Utah",2022,23,NA,2.0555,NA,NA,NA,NA,NA,NA,357,47,17368,2022-06-05
"7746","States","Vermont",2022,23,NA,0.656261,NA,NA,NA,NA,NA,NA,37,12,5638,2022-06-05
"7747","States","Virginia",2022,23,NA,2.56698,NA,NA,NA,NA,NA,NA,2881,168,112233,2022-06-05
"7748","States","Washington",2022,23,NA,2.2638,NA,NA,NA,NA,NA,NA,847,67,37415,2022-06-05
